date,trend_slug,trend_label,average_relative_interest,countries_available,cumulative_average_relative_interest
2022-01-01,owala_water_bottle,Owala,0.0,6,0.008038283325325423
2022-02-01,owala_water_bottle,Owala,0.0,6,0.008038283325325423
2022-03-01,owala_water_bottle,Owala,0.0014749262536873156,6,0.009513209579012739
2022-04-01,owala_water_bottle,Owala,0.0014005602240896359,6,0.010913769803102375
2022-05-01,owala_water_bottle,Owala,0.0013123359580052493,6,0.012226105761107624
2022-06-01,owala_water_bottle,Owala,0.0012254901960784311,6,0.013451595957186056
2022-07-01,owala_water_bottle,Owala,0.0023148148148148147,6,0.01576641077200087
2022-08-01,owala_water_bottle,Owala,0.0033333333333333335,6,0.019099744105334205
2022-09-01,owala_water_bottle,Owala,0.0034246575342465756,6,0.02252440163958078
2022-10-01,owala_water_bottle,Owala,0.00373134328358209,6,0.02625574492316287
2022-11-01,owala_water_bottle,Owala,0.0040650406504065045,6,0.030320785573569375
2022-12-01,owala_water_bottle,Owala,0.004032258064516129,6,0.0343530436380855
2023-01-01,owala_water_bottle,Owala,0.006890860325974829,6,0.04124390396406033
2023-02-01,owala_water_bottle,Owala,0.008814965497985721,6,0.05005886946204605
2023-03-01,owala_water_bottle,Owala,0.010909380474597866,6,0.06096824993664392
2023-04-01,owala_water_bottle,Owala,0.009949341438703142,6,0.07091759137534706
2023-05-01,owala_water_bottle,Owala,0.009647147147147147,6,0.08056473852249421
2023-06-01,owala_water_bottle,Owala,0.00940688775510204,6,0.08997162627759625
2023-07-01,owala_water_bottle,Owala,0.00972975244819905,6,0.09970137872579529
2023-08-01,owala_water_bottle,Owala,0.014543738611593249,6,0.11424511733738854
2023-09-01,owala_water_bottle,Owala,0.01703334798997326,6,0.13127846532736182
2023-10-01,owala_water_bottle,Owala,0.019949515191809264,6,0.15122798051917108
2023-11-01,owala_water_bottle,Owala,0.025241496638930865,6,0.17646947715810193
2023-12-01,owala_water_bottle,Owala,0.030525511742321227,6,0.20699498890042317
2024-01-01,owala_water_bottle,Owala,0.040488106444413294,6,0.24748309534483645
2024-02-01,owala_water_bottle,Owala,0.046001881787651515,6,0.293484977132488
2024-03-01,owala_water_bottle,Owala,0.04920203193232508,6,0.34268700906481303
2024-04-01,owala_water_bottle,Owala,0.05057499436384814,6,0.3932620034286612
2024-05-01,owala_water_bottle,Owala,0.0484227947285514,6,0.44168479815721257
2024-06-01,owala_water_bottle,Owala,0.05187336234774901,6,0.4935581605049616
2024-07-01,owala_water_bottle,Owala,0.05611042012538476,6,0.5496685806303464
2024-08-01,owala_water_bottle,Owala,0.07097577115387964,6,0.620644351784226
2024-09-01,owala_water_bottle,Owala,0.0768224600614834,6,0.6974668118457094
2024-10-01,owala_water_bottle,Owala,0.07914845295520742,6,0.7766152648009168
2024-11-01,owala_water_bottle,Owala,0.078218747711923,6,0.8548340125128399
2024-12-01,owala_water_bottle,Owala,0.08652896019338102,6,0.9413629727062208
2025-01-01,owala_water_bottle,Owala,0.08753047352948111,6,1.028893446235702
2025-02-01,owala_water_bottle,Owala,0.08135125286490719,6,1.1102446991006092
2025-03-01,owala_water_bottle,Owala,0.07056300534998378,6,1.180807704450593
2025-04-01,owala_water_bottle,Owala,0.07061802157956004,6,1.251425726030153
2025-05-01,owala_water_bottle,Owala,0.07361563792483176,6,1.3250413639549847
2025-06-01,owala_water_bottle,Owala,0.07212730133656318,6,1.3971686652915478
2025-07-01,owala_water_bottle,Owala,0.07554818607774273,6,1.4727168513692905
2025-08-01,owala_water_bottle,Owala,0.08325840370634353,6,1.555975255075634
2025-09-01,owala_water_bottle,Owala,0.09620350371543634,6,1.6521787587910706
2025-10-01,owala_water_bottle,Owala,0.09795836246840427,6,1.7501371212594747
2025-11-01,owala_water_bottle,Owala,0.11054288918229956,6,1.8606800104417744
2025-12-01,owala_water_bottle,Owala,0.12087044283526127,6,1.9815504532770356
2026-01-01,owala_water_bottle,Owala,0.12246086682237318,6,2.1040113200994086
2026-02-01,owala_water_bottle,Owala,0.1072009684451627,6,2.2112122885445715
2026-03-01,owala_water_bottle,Owala,0.09360437394575567,6,2.3048166624903272
2026-04-01,owala_water_bottle,Owala,0.08897108447846835,6,2.3937877469687954
2026-05-01,owala_water_bottle,Owala,0.08655810475272968,6,2.480345851721525
2026-06-01,owala_water_bottle,Owala,0.08284860284179152,6,2.5631944545633165
2010-01-01,stanley_water_bottle,Stanley,0.0,6,0.0
2010-02-01,stanley_water_bottle,Stanley,0.0,6,0.0
2010-03-01,stanley_water_bottle,Stanley,0.0,6,0.0
2010-04-01,stanley_water_bottle,Stanley,0.0,6,0.0
2010-05-01,stanley_water_bottle,Stanley,0.0,6,0.0
2010-06-01,stanley_water_bottle,Stanley,0.0,6,0.0
2010-07-01,stanley_water_bottle,Stanley,0.0,6,0.0
2010-08-01,stanley_water_bottle,Stanley,0.0,6,0.0
2010-09-01,stanley_water_bottle,Stanley,0.0,6,0.0
2010-10-01,stanley_water_bottle,Stanley,0.0,6,0.0
2010-11-01,stanley_water_bottle,Stanley,0.0,6,0.0
2010-12-01,stanley_water_bottle,Stanley,0.0,6,0.0
2011-01-01,stanley_water_bottle,Stanley,0.0,6,0.0
2011-02-01,stanley_water_bottle,Stanley,0.0,6,0.0
2011-03-01,stanley_water_bottle,Stanley,0.0,6,0.0
2011-04-01,stanley_water_bottle,Stanley,0.0,6,0.0
2011-05-01,stanley_water_bottle,Stanley,0.0,6,0.0
2011-06-01,stanley_water_bottle,Stanley,0.0,6,0.0
2011-07-01,stanley_water_bottle,Stanley,0.0,6,0.0
2011-08-01,stanley_water_bottle,Stanley,0.0,6,0.0
2011-09-01,stanley_water_bottle,Stanley,0.0,6,0.0
2011-10-01,stanley_water_bottle,Stanley,0.0,6,0.0
2011-11-01,stanley_water_bottle,Stanley,0.0,6,0.0
2011-12-01,stanley_water_bottle,Stanley,0.0,6,0.0
2012-01-01,stanley_water_bottle,Stanley,0.0,6,0.0
2012-02-01,stanley_water_bottle,Stanley,0.0,6,0.0
2012-03-01,stanley_water_bottle,Stanley,0.0,6,0.0
2012-04-01,stanley_water_bottle,Stanley,0.0,6,0.0
2012-05-01,stanley_water_bottle,Stanley,0.0,6,0.0
2012-06-01,stanley_water_bottle,Stanley,0.0,6,0.0
2012-07-01,stanley_water_bottle,Stanley,0.0,6,0.0
2012-08-01,stanley_water_bottle,Stanley,0.0,6,0.0
2012-09-01,stanley_water_bottle,Stanley,0.0,6,0.0
2012-10-01,stanley_water_bottle,Stanley,0.0,6,0.0
2012-11-01,stanley_water_bottle,Stanley,0.0,6,0.0
2012-12-01,stanley_water_bottle,Stanley,0.0,6,0.0
2013-01-01,stanley_water_bottle,Stanley,0.0,6,0.0
2013-02-01,stanley_water_bottle,Stanley,0.0,6,0.0
2013-03-01,stanley_water_bottle,Stanley,0.0,6,0.0
2013-04-01,stanley_water_bottle,Stanley,0.0,6,0.0
2013-05-01,stanley_water_bottle,Stanley,0.0,6,0.0
2013-06-01,stanley_water_bottle,Stanley,0.0,6,0.0
2013-07-01,stanley_water_bottle,Stanley,0.0,6,0.0
2013-08-01,stanley_water_bottle,Stanley,0.0,6,0.0
2013-09-01,stanley_water_bottle,Stanley,0.0,6,0.0
2013-10-01,stanley_water_bottle,Stanley,0.0,6,0.0
2013-11-01,stanley_water_bottle,Stanley,0.0,6,0.0
2013-12-01,stanley_water_bottle,Stanley,0.0,6,0.0
2014-01-01,stanley_water_bottle,Stanley,0.0,6,0.0
2014-02-01,stanley_water_bottle,Stanley,0.0,6,0.0
2014-03-01,stanley_water_bottle,Stanley,0.0,6,0.0
2014-04-01,stanley_water_bottle,Stanley,0.0,6,0.0
2014-05-01,stanley_water_bottle,Stanley,0.0,6,0.0
2014-06-01,stanley_water_bottle,Stanley,0.0,6,0.0
2014-07-01,stanley_water_bottle,Stanley,0.0,6,0.0
2014-08-01,stanley_water_bottle,Stanley,0.0,6,0.0
2014-09-01,stanley_water_bottle,Stanley,0.0,6,0.0
2014-10-01,stanley_water_bottle,Stanley,0.0,6,0.0
2014-11-01,stanley_water_bottle,Stanley,0.0,6,0.0
2014-12-01,stanley_water_bottle,Stanley,0.0,6,0.0
2015-01-01,stanley_water_bottle,Stanley,0.0,6,0.0
2015-02-01,stanley_water_bottle,Stanley,0.0,6,0.0
2015-03-01,stanley_water_bottle,Stanley,0.0,6,0.0
2015-04-01,stanley_water_bottle,Stanley,0.0,6,0.0
2015-05-01,stanley_water_bottle,Stanley,0.0,6,0.0
2015-06-01,stanley_water_bottle,Stanley,0.0,6,0.0
2015-07-01,stanley_water_bottle,Stanley,0.0,6,0.0
2015-08-01,stanley_water_bottle,Stanley,0.0,6,0.0
2015-09-01,stanley_water_bottle,Stanley,0.0,6,0.0
2015-10-01,stanley_water_bottle,Stanley,0.0,6,0.0
2015-11-01,stanley_water_bottle,Stanley,0.0,6,0.0
2015-12-01,stanley_water_bottle,Stanley,0.0,6,0.0
2016-01-01,stanley_water_bottle,Stanley,0.0,6,0.0
2016-02-01,stanley_water_bottle,Stanley,0.0,6,0.0
2016-03-01,stanley_water_bottle,Stanley,0.0,6,0.0
2016-04-01,stanley_water_bottle,Stanley,0.0,6,0.0
2016-05-01,stanley_water_bottle,Stanley,0.0,6,0.0
2016-06-01,stanley_water_bottle,Stanley,0.0,6,0.0
2016-07-01,stanley_water_bottle,Stanley,0.0,6,0.0
2016-08-01,stanley_water_bottle,Stanley,0.0,6,0.0
2016-09-01,stanley_water_bottle,Stanley,0.0,6,0.0
2016-10-01,stanley_water_bottle,Stanley,0.0,6,0.0
2016-11-01,stanley_water_bottle,Stanley,0.0,6,0.0
2016-12-01,stanley_water_bottle,Stanley,0.0,6,0.0
2017-01-01,stanley_water_bottle,Stanley,0.0,6,0.0
2017-02-01,stanley_water_bottle,Stanley,0.0,6,0.0
2017-03-01,stanley_water_bottle,Stanley,0.0,6,0.0
2017-04-01,stanley_water_bottle,Stanley,0.0,6,0.0
2017-05-01,stanley_water_bottle,Stanley,0.0,6,0.0
2017-06-01,stanley_water_bottle,Stanley,0.0,6,0.0
2017-07-01,stanley_water_bottle,Stanley,0.0,6,0.0
2017-08-01,stanley_water_bottle,Stanley,0.0,6,0.0
2017-09-01,stanley_water_bottle,Stanley,0.0,6,0.0
2017-10-01,stanley_water_bottle,Stanley,0.0,6,0.0
2017-11-01,stanley_water_bottle,Stanley,0.0,6,0.0
2017-12-01,stanley_water_bottle,Stanley,0.0,6,0.0
2018-01-01,stanley_water_bottle,Stanley,0.0,6,0.0
2018-02-01,stanley_water_bottle,Stanley,0.0,6,0.0
2018-03-01,stanley_water_bottle,Stanley,0.0,6,0.0
2018-04-01,stanley_water_bottle,Stanley,0.0,6,0.0
2018-05-01,stanley_water_bottle,Stanley,0.0,6,0.0
2018-06-01,stanley_water_bottle,Stanley,0.0,6,0.0
2018-07-01,stanley_water_bottle,Stanley,0.0,6,0.0
2018-08-01,stanley_water_bottle,Stanley,0.0,6,0.0
2018-09-01,stanley_water_bottle,Stanley,0.0,6,0.0
2018-10-01,stanley_water_bottle,Stanley,0.0,6,0.0
2018-11-01,stanley_water_bottle,Stanley,0.0,6,0.0
2018-12-01,stanley_water_bottle,Stanley,0.0,6,0.0
2019-01-01,stanley_water_bottle,Stanley,0.0,6,0.0
2019-02-01,stanley_water_bottle,Stanley,0.0,6,0.0
2019-03-01,stanley_water_bottle,Stanley,0.0,6,0.0
2019-04-01,stanley_water_bottle,Stanley,0.0,6,0.0
2019-05-01,stanley_water_bottle,Stanley,0.0,6,0.0
2019-06-01,stanley_water_bottle,Stanley,0.0,6,0.0
2019-07-01,stanley_water_bottle,Stanley,0.0,6,0.0
2019-08-01,stanley_water_bottle,Stanley,0.0,6,0.0
2019-09-01,stanley_water_bottle,Stanley,0.0,6,0.0
2019-10-01,stanley_water_bottle,Stanley,0.0,6,0.0
2019-11-01,stanley_water_bottle,Stanley,0.0,6,0.0
2019-12-01,stanley_water_bottle,Stanley,0.0,6,0.0
2020-01-01,stanley_water_bottle,Stanley,0.0,6,0.0
2020-02-01,stanley_water_bottle,Stanley,0.0,6,0.0
2020-03-01,stanley_water_bottle,Stanley,0.0,6,0.0
2020-04-01,stanley_water_bottle,Stanley,0.0,6,0.0
2020-05-01,stanley_water_bottle,Stanley,0.0,6,0.0
2020-06-01,stanley_water_bottle,Stanley,0.0,6,0.0
2020-07-01,stanley_water_bottle,Stanley,0.0,6,0.0
2020-08-01,stanley_water_bottle,Stanley,0.0,6,0.0
2020-09-01,stanley_water_bottle,Stanley,0.0,6,0.0
2020-10-01,stanley_water_bottle,Stanley,0.0,6,0.0
2020-11-01,stanley_water_bottle,Stanley,0.0,6,0.0
2020-12-01,stanley_water_bottle,Stanley,0.0,6,0.0
2021-01-01,stanley_water_bottle,Stanley,0.0,6,0.0
2021-02-01,stanley_water_bottle,Stanley,0.0,6,0.0
2021-03-01,stanley_water_bottle,Stanley,0.0,6,0.0
2021-04-01,stanley_water_bottle,Stanley,0.0,6,0.0
2021-05-01,stanley_water_bottle,Stanley,0.0,6,0.0
2021-06-01,stanley_water_bottle,Stanley,0.0,6,0.0
2021-07-01,stanley_water_bottle,Stanley,0.0,6,0.0
2021-08-01,stanley_water_bottle,Stanley,0.0,6,0.0
2021-09-01,stanley_water_bottle,Stanley,0.0,6,0.0
2021-10-01,stanley_water_bottle,Stanley,0.0,6,0.0
2021-11-01,stanley_water_bottle,Stanley,0.0014749262536873156,6,0.0014749262536873156
2021-12-01,stanley_water_bottle,Stanley,0.0012531328320802004,6,0.002728059085767516
2022-01-01,stanley_water_bottle,Stanley,0.0010964912280701754,6,0.0038245503138376914
2022-02-01,stanley_water_bottle,Stanley,0.0,6,0.0038245503138376914
2022-03-01,stanley_water_bottle,Stanley,0.0,6,0.0038245503138376914
2022-04-01,stanley_water_bottle,Stanley,0.0,6,0.0038245503138376914
2022-05-01,stanley_water_bottle,Stanley,0.0,6,0.0038245503138376914
2022-06-01,stanley_water_bottle,Stanley,0.0,6,0.0038245503138376914
2022-07-01,stanley_water_bottle,Stanley,0.0,6,0.0038245503138376914
2022-08-01,stanley_water_bottle,Stanley,0.0019444444444444442,6,0.005768994758282135
2022-09-01,stanley_water_bottle,Stanley,0.003941479815534201,6,0.009710474573816337
2022-10-01,stanley_water_bottle,Stanley,0.005204953493402552,6,0.014915428067218888
2022-11-01,stanley_water_bottle,Stanley,0.006684867144529433,6,0.021600295211748322
2022-12-01,stanley_water_bottle,Stanley,0.008283110235054809,6,0.02988340544680313
2023-01-01,stanley_water_bottle,Stanley,0.012127933884196357,6,0.042011339330999486
2023-02-01,stanley_water_bottle,Stanley,0.014713412734273816,6,0.056724752065273304
2023-03-01,stanley_water_bottle,Stanley,0.01541520531098734,6,0.07213995737626064
2023-04-01,stanley_water_bottle,Stanley,0.015369074989049167,6,0.08750903236530981
2023-05-01,stanley_water_bottle,Stanley,0.014680375366543411,6,0.10218940773185323
2023-06-01,stanley_water_bottle,Stanley,0.015827883430603217,6,0.11801729116245643
2023-07-01,stanley_water_bottle,Stanley,0.015077187176596209,6,0.13309447833905264
2023-08-01,stanley_water_bottle,Stanley,0.01751779261945495,6,0.1506122709585076
2023-09-01,stanley_water_bottle,Stanley,0.022015529245136296,6,0.1726278002036439
2023-10-01,stanley_water_bottle,Stanley,0.025898363766373455,6,0.19852616397001735
2023-11-01,stanley_water_bottle,Stanley,0.030498034025570827,6,0.22902419799558818
2023-12-01,stanley_water_bottle,Stanley,0.0343964637685596,6,0.2634206617641478
2024-01-01,stanley_water_bottle,Stanley,0.039830336312408024,6,0.3032509980765558
2024-02-01,stanley_water_bottle,Stanley,0.03962947581839894,6,0.34288047389495474
2024-03-01,stanley_water_bottle,Stanley,0.035628171034889786,6,0.37850864492984454
2024-04-01,stanley_water_bottle,Stanley,0.028280337888733492,6,0.406788982818578
2024-05-01,stanley_water_bottle,Stanley,0.023755765158904863,6,0.4305447479774829
2024-06-01,stanley_water_bottle,Stanley,0.023630653871733576,6,0.45417540184921645
2024-07-01,stanley_water_bottle,Stanley,0.02516261578106509,6,0.47933801763028155
2024-08-01,stanley_water_bottle,Stanley,0.02689097476653989,6,0.5062289923968214
2024-09-01,stanley_water_bottle,Stanley,0.026755951792699375,6,0.5329849441895208
2024-10-01,stanley_water_bottle,Stanley,0.02718774184316675,6,0.5601726860326876
2024-11-01,stanley_water_bottle,Stanley,0.029603028131904657,6,0.5897757141645922
2024-12-01,stanley_water_bottle,Stanley,0.0329758135357077,6,0.6227515277003
2025-01-01,stanley_water_bottle,Stanley,0.03391715062484159,6,0.6566686783251415
2025-02-01,stanley_water_bottle,Stanley,0.03330796398062542,6,0.6899766423057669
2025-03-01,stanley_water_bottle,Stanley,0.032274477559469016,6,0.7222511198652359
2025-04-01,stanley_water_bottle,Stanley,0.030246623035084574,6,0.7524977429003206
2025-05-01,stanley_water_bottle,Stanley,0.0301252803474665,6,0.782623023247787
2025-06-01,stanley_water_bottle,Stanley,0.027878932204481944,6,0.810501955452269
2025-07-01,stanley_water_bottle,Stanley,0.027286724248315995,6,0.8377886797005849
2025-08-01,stanley_water_bottle,Stanley,0.02452297808622686,6,0.8623116577868118
2025-09-01,stanley_water_bottle,Stanley,0.026321044204688365,6,0.8886327019915001
2025-10-01,stanley_water_bottle,Stanley,0.026837669899627214,6,0.9154703718911273
2025-11-01,stanley_water_bottle,Stanley,0.03160312380782817,6,0.9470734956989556
2025-12-01,stanley_water_bottle,Stanley,0.034763876112962035,6,0.9818373718119175
2026-01-01,stanley_water_bottle,Stanley,0.03623391294303102,6,1.0180712847549487
2026-02-01,stanley_water_bottle,Stanley,0.03205304215784941,6,1.050124326912798
2026-03-01,stanley_water_bottle,Stanley,0.02869222215547806,6,1.0788165490682762
2026-04-01,stanley_water_bottle,Stanley,0.028126735284198633,6,1.1069432843524747
2026-05-01,stanley_water_bottle,Stanley,0.029060222791414247,6,1.136003507143889
2026-06-01,stanley_water_bottle,Stanley,0.02713107373215548,6,1.1631345808760445
2010-01-01,yeti_water_bottle,Yeti,0.0,6,0.0
2010-02-01,yeti_water_bottle,Yeti,0.0,6,0.0
2010-03-01,yeti_water_bottle,Yeti,0.0,6,0.0
2010-04-01,yeti_water_bottle,Yeti,0.0,6,0.0
2010-05-01,yeti_water_bottle,Yeti,0.0,6,0.0
2010-06-01,yeti_water_bottle,Yeti,0.0,6,0.0
2010-07-01,yeti_water_bottle,Yeti,0.0,6,0.0
2010-08-01,yeti_water_bottle,Yeti,0.0,6,0.0
2010-09-01,yeti_water_bottle,Yeti,0.0,6,0.0
2010-10-01,yeti_water_bottle,Yeti,0.0,6,0.0
2010-11-01,yeti_water_bottle,Yeti,0.0,6,0.0
2010-12-01,yeti_water_bottle,Yeti,0.0,6,0.0
2011-01-01,yeti_water_bottle,Yeti,0.0,6,0.0
2011-02-01,yeti_water_bottle,Yeti,0.0,6,0.0
2011-03-01,yeti_water_bottle,Yeti,0.0,6,0.0
2011-04-01,yeti_water_bottle,Yeti,0.0,6,0.0
2011-05-01,yeti_water_bottle,Yeti,0.0,6,0.0
2011-06-01,yeti_water_bottle,Yeti,0.0,6,0.0
2011-07-01,yeti_water_bottle,Yeti,0.0,6,0.0
2011-08-01,yeti_water_bottle,Yeti,0.0,6,0.0
2011-09-01,yeti_water_bottle,Yeti,0.0,6,0.0
2011-10-01,yeti_water_bottle,Yeti,0.010416666666666666,6,0.010416666666666666
2011-11-01,yeti_water_bottle,Yeti,0.009803921568627449,6,0.020220588235294115
2011-12-01,yeti_water_bottle,Yeti,0.008333333333333333,6,0.028553921568627447
2012-01-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2012-02-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2012-03-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2012-04-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2012-05-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2012-06-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2012-07-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2012-08-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2012-09-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2012-10-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2012-11-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2012-12-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2013-01-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2013-02-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2013-03-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2013-04-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2013-05-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2013-06-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2013-07-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2013-08-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2013-09-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2013-10-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2013-11-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2013-12-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2014-01-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2014-02-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2014-03-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2014-04-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2014-05-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2014-06-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2014-07-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2014-08-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2014-09-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2014-10-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2014-11-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2014-12-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2015-01-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2015-02-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2015-03-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2015-04-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2015-05-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2015-06-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2015-07-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2015-08-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2015-09-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2015-10-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2015-11-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2015-12-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2016-01-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2016-02-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2016-03-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2016-04-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2016-05-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2016-06-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2016-07-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2016-08-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2016-09-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2016-10-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2016-11-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2016-12-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2017-01-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2017-02-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2017-03-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2017-04-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2017-05-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2017-06-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2017-07-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2017-08-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2017-09-01,yeti_water_bottle,Yeti,0.0,6,0.028553921568627447
2017-10-01,yeti_water_bottle,Yeti,0.0070921985815602835,6,0.035646120150187734
2017-11-01,yeti_water_bottle,Yeti,0.006410256410256411,6,0.04205637656044414
2017-12-01,yeti_water_bottle,Yeti,0.0070076447033127045,6,0.04906402126375685
2018-01-01,yeti_water_bottle,Yeti,0.0019157088122605363,6,0.05097973007601738
2018-02-01,yeti_water_bottle,Yeti,0.0019379844961240308,6,0.052917714572141415
2018-03-01,yeti_water_bottle,Yeti,0.0,6,0.052917714572141415
2018-04-01,yeti_water_bottle,Yeti,0.0,6,0.052917714572141415
2018-05-01,yeti_water_bottle,Yeti,0.0,6,0.052917714572141415
2018-06-01,yeti_water_bottle,Yeti,0.0,6,0.052917714572141415
2018-07-01,yeti_water_bottle,Yeti,0.0017006802721088437,6,0.05461839484425026
2018-08-01,yeti_water_bottle,Yeti,0.010155776831555946,6,0.06477417167580621
2018-09-01,yeti_water_bottle,Yeti,0.011999043116064393,6,0.0767732147918706
2018-10-01,yeti_water_bottle,Yeti,0.010901201016919437,6,0.08767441580879004
2018-11-01,yeti_water_bottle,Yeti,0.0020833333333333333,6,0.08975774914212337
2018-12-01,yeti_water_bottle,Yeti,0.0035131789718945683,6,0.09327092811401794
2019-01-01,yeti_water_bottle,Yeti,0.0032524120759414876,6,0.09652334018995942
2019-02-01,yeti_water_bottle,Yeti,0.0032524120759414876,6,0.09977575226590091
2019-03-01,yeti_water_bottle,Yeti,0.0,6,0.09977575226590091
2019-04-01,yeti_water_bottle,Yeti,0.0,6,0.09977575226590091
2019-05-01,yeti_water_bottle,Yeti,0.002938447262604392,6,0.1027141995285053
2019-06-01,yeti_water_bottle,Yeti,0.005002689618074233,6,0.10771688914657954
2019-07-01,yeti_water_bottle,Yeti,0.007141122176341996,6,0.11485801132292153
2019-08-01,yeti_water_bottle,Yeti,0.007226716653512234,6,0.12208472797643377
2019-09-01,yeti_water_bottle,Yeti,0.008066581306017926,6,0.1301513092824517
2019-10-01,yeti_water_bottle,Yeti,0.00881679389312977,6,0.13896810317558148
2019-11-01,yeti_water_bottle,Yeti,0.009653916211293261,6,0.14862201938687472
2019-12-01,yeti_water_bottle,Yeti,0.009431513368521242,6,0.15805353275539596
2020-01-01,yeti_water_bottle,Yeti,0.008912037037037038,6,0.16696556979243302
2020-02-01,yeti_water_bottle,Yeti,0.008751675852822882,6,0.1757172456452559
2020-03-01,yeti_water_bottle,Yeti,0.00637800934243622,6,0.1820952549876921
2020-04-01,yeti_water_bottle,Yeti,0.003556454028152141,6,0.18565170901584424
2020-05-01,yeti_water_bottle,Yeti,0.0035512420050572654,6,0.1892029510209015
2020-06-01,yeti_water_bottle,Yeti,0.006570177109122072,6,0.1957731281300236
2020-07-01,yeti_water_bottle,Yeti,0.0087593984962406,6,0.20453252662626417
2020-08-01,yeti_water_bottle,Yeti,0.009628084810566562,6,0.21416061143683074
2020-09-01,yeti_water_bottle,Yeti,0.012320332919741953,6,0.2264809443565727
2020-10-01,yeti_water_bottle,Yeti,0.015273428810978215,6,0.2417543731675509
2020-11-01,yeti_water_bottle,Yeti,0.01752460788605367,6,0.2592789810536046
