date,hydro flask,water bottle,isPartial,trend_slug,trend_label,trend_query,baseline_term,geo,country
2013-09-01,0,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2013-10-01,0,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2013-11-01,0,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2013-12-01,0,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2014-01-01,0,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2014-02-01,0,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2014-03-01,0,23,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2014-04-01,0,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2014-05-01,0,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2014-06-01,0,25,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2014-07-01,0,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2014-08-01,0,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2014-09-01,0,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2014-10-01,0,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2014-11-01,0,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2014-12-01,0,27,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2015-01-01,0,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2015-02-01,0,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2015-03-01,0,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2015-04-01,0,23,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2015-05-01,0,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2015-06-01,0,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2015-07-01,0,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2015-08-01,0,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2015-09-01,0,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2015-10-01,0,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2015-11-01,0,27,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2015-12-01,0,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2016-01-01,0,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2016-02-01,0,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2016-03-01,0,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2016-04-01,0,25,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2016-05-01,0,27,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2016-06-01,2,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2016-07-01,1,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2016-08-01,1,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2016-09-01,0,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2016-10-01,0,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2016-11-01,0,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2016-12-01,0,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2017-01-01,2,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2017-02-01,0,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2017-03-01,0,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2017-04-01,2,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2017-05-01,1,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2017-06-01,0,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2017-07-01,2,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2017-08-01,2,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2017-09-01,2,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2017-10-01,0,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2017-11-01,2,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2017-12-01,3,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2018-01-01,3,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2018-02-01,2,44,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2018-03-01,4,41,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2018-04-01,4,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2018-05-01,4,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2018-06-01,4,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2018-07-01,4,44,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2018-08-01,5,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2018-09-01,4,43,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2018-10-01,5,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2018-11-01,6,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2018-12-01,12,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2019-01-01,9,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2019-02-01,7,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2019-03-01,11,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2019-04-01,10,40,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2019-05-01,13,43,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2019-06-01,15,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2019-07-01,18,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2019-08-01,20,51,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2019-09-01,32,45,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2019-10-01,36,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2019-11-01,59,58,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2019-12-01,75,44,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2020-01-01,47,49,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2020-02-01,36,49,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2020-03-01,29,45,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2020-04-01,17,41,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2020-05-01,34,43,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2020-06-01,37,44,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2020-07-01,31,47,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2020-08-01,23,43,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2020-09-01,20,53,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2020-10-01,18,60,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2020-11-01,24,63,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2020-12-01,32,55,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2021-01-01,23,51,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2021-02-01,18,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2021-03-01,20,53,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2021-04-01,17,59,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2021-05-01,21,60,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2021-06-01,24,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2021-07-01,24,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2021-08-01,19,41,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2021-09-01,18,57,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2021-10-01,16,64,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2021-11-01,22,63,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2021-12-01,30,49,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2022-01-01,22,57,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2022-02-01,18,68,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2022-03-01,22,72,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2022-04-01,29,68,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2022-05-01,52,66,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2022-06-01,42,62,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2022-07-01,39,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2022-08-01,49,70,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2022-09-01,39,77,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2022-10-01,37,74,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2022-11-01,34,64,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2022-12-01,44,57,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2023-01-01,29,59,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2023-02-01,23,61,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2023-03-01,20,62,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2023-04-01,22,59,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2023-05-01,20,64,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2023-06-01,15,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2023-07-01,18,44,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2023-08-01,22,57,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2023-09-01,20,65,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2023-10-01,15,56,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2023-11-01,15,58,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2023-12-01,19,53,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2024-01-01,14,54,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2024-02-01,10,58,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2024-03-01,11,54,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2024-04-01,12,63,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2024-05-01,13,54,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2024-06-01,13,45,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2024-07-01,12,54,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2024-08-01,11,63,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2024-09-01,8,61,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2024-10-01,9,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2024-11-01,8,56,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2024-12-01,10,53,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2025-01-01,8,56,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2025-02-01,7,57,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2025-03-01,8,58,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2025-04-01,9,57,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2025-05-01,8,53,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2025-06-01,10,58,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2025-07-01,10,61,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2025-08-01,9,62,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2025-09-01,8,58,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2025-10-01,6,54,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2025-11-01,10,62,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2025-12-01,9,58,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2026-01-01,7,66,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2026-02-01,6,100,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2026-03-01,6,62,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2026-04-01,6,65,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2026-05-01,7,58,False,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
2026-06-01,7,65,True,hydro_flask,Hydro Flask,hydro flask,water bottle,PH,Philippines
