date,owala,water bottle,isPartial,trend_slug,trend_label,trend_query,baseline_term,geo,country
2021-10-01,0,4,False,owala,Owala,owala,water bottle,MX,Mexico
2021-11-01,0,5,False,owala,Owala,owala,water bottle,MX,Mexico
2021-12-01,0,4,False,owala,Owala,owala,water bottle,MX,Mexico
2022-01-01,0,6,False,owala,Owala,owala,water bottle,MX,Mexico
2022-02-01,0,5,False,owala,Owala,owala,water bottle,MX,Mexico
2022-03-01,0,6,False,owala,Owala,owala,water bottle,MX,Mexico
2022-04-01,0,5,False,owala,Owala,owala,water bottle,MX,Mexico
2022-05-01,0,5,False,owala,Owala,owala,water bottle,MX,Mexico
2022-06-01,0,5,False,owala,Owala,owala,water bottle,MX,Mexico
2022-07-01,0,6,False,owala,Owala,owala,water bottle,MX,Mexico
2022-08-01,0,6,False,owala,Owala,owala,water bottle,MX,Mexico
2022-09-01,0,5,False,owala,Owala,owala,water bottle,MX,Mexico
2022-10-01,0,5,False,owala,Owala,owala,water bottle,MX,Mexico
2022-11-01,0,4,False,owala,Owala,owala,water bottle,MX,Mexico
2022-12-01,0,5,False,owala,Owala,owala,water bottle,MX,Mexico
2023-01-01,0,5,False,owala,Owala,owala,water bottle,MX,Mexico
2023-02-01,0,6,False,owala,Owala,owala,water bottle,MX,Mexico
2023-03-01,0,6,False,owala,Owala,owala,water bottle,MX,Mexico
2023-04-01,1,6,False,owala,Owala,owala,water bottle,MX,Mexico
2023-05-01,1,5,False,owala,Owala,owala,water bottle,MX,Mexico
2023-06-01,1,6,False,owala,Owala,owala,water bottle,MX,Mexico
2023-07-01,1,6,False,owala,Owala,owala,water bottle,MX,Mexico
2023-08-01,1,6,False,owala,Owala,owala,water bottle,MX,Mexico
2023-09-01,3,6,False,owala,Owala,owala,water bottle,MX,Mexico
2023-10-01,3,5,False,owala,Owala,owala,water bottle,MX,Mexico
2023-11-01,3,5,False,owala,Owala,owala,water bottle,MX,Mexico
2023-12-01,4,6,False,owala,Owala,owala,water bottle,MX,Mexico
2024-01-01,7,7,False,owala,Owala,owala,water bottle,MX,Mexico
2024-02-01,12,6,False,owala,Owala,owala,water bottle,MX,Mexico
2024-03-01,19,8,False,owala,Owala,owala,water bottle,MX,Mexico
2024-04-01,21,8,False,owala,Owala,owala,water bottle,MX,Mexico
2024-05-01,24,8,False,owala,Owala,owala,water bottle,MX,Mexico
2024-06-01,23,8,False,owala,Owala,owala,water bottle,MX,Mexico
2024-07-01,32,8,False,owala,Owala,owala,water bottle,MX,Mexico
2024-08-01,43,7,False,owala,Owala,owala,water bottle,MX,Mexico
2024-09-01,29,6,False,owala,Owala,owala,water bottle,MX,Mexico
2024-10-01,24,6,False,owala,Owala,owala,water bottle,MX,Mexico
2024-11-01,30,7,False,owala,Owala,owala,water bottle,MX,Mexico
2024-12-01,34,8,False,owala,Owala,owala,water bottle,MX,Mexico
2025-01-01,45,8,False,owala,Owala,owala,water bottle,MX,Mexico
2025-02-01,55,8,False,owala,Owala,owala,water bottle,MX,Mexico
2025-03-01,41,7,False,owala,Owala,owala,water bottle,MX,Mexico
2025-04-01,37,9,False,owala,Owala,owala,water bottle,MX,Mexico
2025-05-01,46,9,False,owala,Owala,owala,water bottle,MX,Mexico
2025-06-01,43,10,False,owala,Owala,owala,water bottle,MX,Mexico
2025-07-01,60,8,False,owala,Owala,owala,water bottle,MX,Mexico
2025-08-01,79,8,False,owala,Owala,owala,water bottle,MX,Mexico
2025-09-01,58,6,False,owala,Owala,owala,water bottle,MX,Mexico
2025-10-01,77,6,False,owala,Owala,owala,water bottle,MX,Mexico
2025-11-01,80,14,False,owala,Owala,owala,water bottle,MX,Mexico
2025-12-01,91,14,False,owala,Owala,owala,water bottle,MX,Mexico
2026-01-01,100,12,False,owala,Owala,owala,water bottle,MX,Mexico
2026-02-01,100,21,False,owala,Owala,owala,water bottle,MX,Mexico
2026-03-01,92,13,False,owala,Owala,owala,water bottle,MX,Mexico
2026-04-01,70,12,False,owala,Owala,owala,water bottle,MX,Mexico
2026-05-01,78,11,False,owala,Owala,owala,water bottle,MX,Mexico
2026-06-01,81,16,True,owala,Owala,owala,water bottle,MX,Mexico
