date,owala,water bottle,isPartial,trend_slug,trend_label,trend_query,baseline_term,geo,country
2019-10-01,0,30,False,owala,Owala,owala,water bottle,US,United States
2019-11-01,0,29,False,owala,Owala,owala,water bottle,US,United States
2019-12-01,0,34,False,owala,Owala,owala,water bottle,US,United States
2020-01-01,0,33,False,owala,Owala,owala,water bottle,US,United States
2020-02-01,0,33,False,owala,Owala,owala,water bottle,US,United States
2020-03-01,0,29,False,owala,Owala,owala,water bottle,US,United States
2020-04-01,0,26,False,owala,Owala,owala,water bottle,US,United States
2020-05-01,0,30,False,owala,Owala,owala,water bottle,US,United States
2020-06-01,0,35,False,owala,Owala,owala,water bottle,US,United States
2020-07-01,1,37,False,owala,Owala,owala,water bottle,US,United States
2020-08-01,1,37,False,owala,Owala,owala,water bottle,US,United States
2020-09-01,1,32,False,owala,Owala,owala,water bottle,US,United States
2020-10-01,0,27,False,owala,Owala,owala,water bottle,US,United States
2020-11-01,0,26,False,owala,Owala,owala,water bottle,US,United States
2020-12-01,0,29,False,owala,Owala,owala,water bottle,US,United States
2021-01-01,0,30,False,owala,Owala,owala,water bottle,US,United States
2021-02-01,0,31,False,owala,Owala,owala,water bottle,US,United States
2021-03-01,1,34,False,owala,Owala,owala,water bottle,US,United States
2021-04-01,0,39,False,owala,Owala,owala,water bottle,US,United States
2021-05-01,0,38,False,owala,Owala,owala,water bottle,US,United States
2021-06-01,0,40,False,owala,Owala,owala,water bottle,US,United States
2021-07-01,1,40,False,owala,Owala,owala,water bottle,US,United States
2021-08-01,1,44,False,owala,Owala,owala,water bottle,US,United States
2021-09-01,0,35,False,owala,Owala,owala,water bottle,US,United States
2021-10-01,0,33,False,owala,Owala,owala,water bottle,US,United States
2021-11-01,1,38,False,owala,Owala,owala,water bottle,US,United States
2021-12-01,1,37,False,owala,Owala,owala,water bottle,US,United States
2022-01-01,1,40,False,owala,Owala,owala,water bottle,US,United States
2022-02-01,1,38,False,owala,Owala,owala,water bottle,US,United States
2022-03-01,1,40,False,owala,Owala,owala,water bottle,US,United States
2022-04-01,1,43,False,owala,Owala,owala,water bottle,US,United States
2022-05-01,1,47,False,owala,Owala,owala,water bottle,US,United States
2022-06-01,1,50,False,owala,Owala,owala,water bottle,US,United States
2022-07-01,1,54,False,owala,Owala,owala,water bottle,US,United States
2022-08-01,2,55,False,owala,Owala,owala,water bottle,US,United States
2022-09-01,2,45,False,owala,Owala,owala,water bottle,US,United States
2022-10-01,2,39,False,owala,Owala,owala,water bottle,US,United States
2022-11-01,2,41,False,owala,Owala,owala,water bottle,US,United States
2022-12-01,2,44,False,owala,Owala,owala,water bottle,US,United States
2023-01-01,4,47,False,owala,Owala,owala,water bottle,US,United States
2023-02-01,5,49,False,owala,Owala,owala,water bottle,US,United States
2023-03-01,4,49,False,owala,Owala,owala,water bottle,US,United States
2023-04-01,4,49,False,owala,Owala,owala,water bottle,US,United States
2023-05-01,4,49,False,owala,Owala,owala,water bottle,US,United States
2023-06-01,5,50,False,owala,Owala,owala,water bottle,US,United States
2023-07-01,6,55,False,owala,Owala,owala,water bottle,US,United States
2023-08-01,8,55,False,owala,Owala,owala,water bottle,US,United States
2023-09-01,8,49,False,owala,Owala,owala,water bottle,US,United States
2023-10-01,7,43,False,owala,Owala,owala,water bottle,US,United States
2023-11-01,12,50,False,owala,Owala,owala,water bottle,US,United States
2023-12-01,13,56,False,owala,Owala,owala,water bottle,US,United States
2024-01-01,21,59,False,owala,Owala,owala,water bottle,US,United States
2024-02-01,21,53,False,owala,Owala,owala,water bottle,US,United States
2024-03-01,19,54,False,owala,Owala,owala,water bottle,US,United States
2024-04-01,19,54,False,owala,Owala,owala,water bottle,US,United States
2024-05-01,20,55,False,owala,Owala,owala,water bottle,US,United States
2024-06-01,21,58,False,owala,Owala,owala,water bottle,US,United States
2024-07-01,33,62,False,owala,Owala,owala,water bottle,US,United States
2024-08-01,44,70,False,owala,Owala,owala,water bottle,US,United States
2024-09-01,31,55,False,owala,Owala,owala,water bottle,US,United States
2024-10-01,28,49,False,owala,Owala,owala,water bottle,US,United States
2024-11-01,40,56,False,owala,Owala,owala,water bottle,US,United States
2024-12-01,44,60,False,owala,Owala,owala,water bottle,US,United States
2025-01-01,33,50,False,owala,Owala,owala,water bottle,US,United States
2025-02-01,32,52,False,owala,Owala,owala,water bottle,US,United States
2025-03-01,29,52,False,owala,Owala,owala,water bottle,US,United States
2025-04-01,28,51,False,owala,Owala,owala,water bottle,US,United States
2025-05-01,29,56,False,owala,Owala,owala,water bottle,US,United States
2025-06-01,26,60,False,owala,Owala,owala,water bottle,US,United States
2025-07-01,43,76,False,owala,Owala,owala,water bottle,US,United States
2025-08-01,51,74,False,owala,Owala,owala,water bottle,US,United States
2025-09-01,37,58,False,owala,Owala,owala,water bottle,US,United States
2025-10-01,35,52,False,owala,Owala,owala,water bottle,US,United States
2025-11-01,61,65,False,owala,Owala,owala,water bottle,US,United States
2025-12-01,59,72,False,owala,Owala,owala,water bottle,US,United States
2026-01-01,37,55,False,owala,Owala,owala,water bottle,US,United States
2026-02-01,31,65,False,owala,Owala,owala,water bottle,US,United States
2026-03-01,37,68,False,owala,Owala,owala,water bottle,US,United States
2026-04-01,46,100,False,owala,Owala,owala,water bottle,US,United States
2026-05-01,42,95,False,owala,Owala,owala,water bottle,US,United States
2026-06-01,38,83,True,owala,Owala,owala,water bottle,US,United States
